[Header]	
System	TOC-L 9mL	
S/W Version	1.00	
User		
Date/Time	8/1/2022 12:00:08 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	NPOC/TN	TMP_FW_C6_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/29/2022 11:59:05 PM	1	3	NPOC	1.807	1.741	0.4385	0.4258	NPOC:0.4258mg/L TN:-0.00827mg/L	0.02367	5.56	30	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:02:01 AM	1	4	NPOC	1.599	1.741	0.3985	0.4258	NPOC:0.4258mg/L TN:-0.00827mg/L	0.02367	5.56	30	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/29/2022 11:53:14 PM	1	1	TN	2.290	0.06667	0.2819	-0.00827	NPOC:0.4258mg/L TN:-0.00827mg/L	0.00571	-69.05	30	1	50	
Unknown	NPOC/TN	TMP_FW_C6_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/29/2022 11:56:08 PM	1	2	TN	0.1165	0.06667	-0.00176	-0.00827	NPOC:0.4258mg/L TN:-0.00827mg/L	0.00571	-69.05	30	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/29/2022 11:59:05 PM	1	3	TN	0.03460	0.06667	-0.01245	-0.00827	NPOC:0.4258mg/L TN:-0.00827mg/L	0.00571	-69.05	30	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:02:01 AM	1	4	TN	0.04890	0.06667	-0.01058	-0.00827	NPOC:0.4258mg/L TN:-0.00827mg/L	0.00571	-69.05	30	0	50	
Unknown	NPOC/TN	TMP_C_POOL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:12:28 AM	1	1	NPOC	7.296	6.762	1.494	1.392	NPOC:1.392mg/L TN:0.04275mg/L	0.02546	1.83	31	1	50	
Unknown	NPOC/TN	TMP_C_POOL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:15:45 AM	1	2	NPOC	6.717	6.762	1.383	1.392	NPOC:1.392mg/L TN:0.04275mg/L	0.02546	1.83	31	0	50	
Unknown	NPOC/TN	TMP_C_POOL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:19:08 AM	1	3	NPOC	6.658	6.762	1.372	1.392	NPOC:1.392mg/L TN:0.04275mg/L	0.02546	1.83	31	0	50	
Unknown	NPOC/TN	TMP_C_POOL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:22:34 AM	1	4	NPOC	6.911	6.762	1.420	1.392	NPOC:1.392mg/L TN:0.04275mg/L	0.02546	1.83	31	0	50	
Unknown	NPOC/TN	TMP_C_POOL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:12:28 AM	1	1	TN	0.5130	0.4576	0.04997	0.04275	NPOC:1.392mg/L TN:0.04275mg/L	0.01170	27.36	31	0	50	
Unknown	NPOC/TN	TMP_C_POOL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:15:45 AM	1	2	TN	0.3542	0.4576	0.02925	0.04275	NPOC:1.392mg/L TN:0.04275mg/L	0.01170	27.36	31	0	50	
Unknown	NPOC/TN	TMP_C_POOL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:19:08 AM	1	3	TN	0.1297	0.4576	-0.00004	0.04275	NPOC:1.392mg/L TN:0.04275mg/L	0.01170	27.36	31	1	50	
Unknown	NPOC/TN	TMP_C_POOL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:22:34 AM	1	4	TN	0.5057	0.4576	0.04902	0.04275	NPOC:1.392mg/L TN:0.04275mg/L	0.01170	27.36	31	0	50	
Unknown	NPOC/TN	TMP_FW_WELL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:32:40 AM	1	1	NPOC	2.387	2.616	0.5500	0.5940	NPOC:0.5940mg/L TN:0.03836mg/L	0.00645	1.09	32	1	50	
Unknown	NPOC/TN	TMP_FW_WELL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:35:48 AM	1	2	NPOC	2.633	2.616	0.5974	0.5940	NPOC:0.5940mg/L TN:0.03836mg/L	0.00645	1.09	32	0	50	
Unknown	NPOC/TN	TMP_FW_WELL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:39:24 AM	1	3	NPOC	2.637	2.616	0.5981	0.5940	NPOC:0.5940mg/L TN:0.03836mg/L	0.00645	1.09	32	0	50	
Unknown	NPOC/TN	TMP_FW_WELL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:42:24 AM	1	4	NPOC	2.577	2.616	0.5866	0.5940	NPOC:0.5940mg/L TN:0.03836mg/L	0.00645	1.09	32	0	50	
Unknown	NPOC/TN	TMP_FW_WELL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:32:40 AM	1	1	TN	0.09390	0.4240	-0.00471	0.03836	NPOC:0.5940mg/L TN:0.03836mg/L	0.01265	32.98	32	1	50	
Unknown	NPOC/TN	TMP_FW_WELL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:35:48 AM	1	2	TN	0.3133	0.4240	0.02392	0.03836	NPOC:0.5940mg/L TN:0.03836mg/L	0.01265	32.98	32	0	50	
Unknown	NPOC/TN	TMP_FW_WELL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:39:24 AM	1	3	TN	0.4648	0.4240	0.04369	0.03836	NPOC:0.5940mg/L TN:0.03836mg/L	0.01265	32.98	32	0	50	
Unknown	NPOC/TN	TMP_FW_WELL_T2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:42:24 AM	1	4	TN	0.4939	0.4240	0.04748	0.03836	NPOC:0.5940mg/L TN:0.03836mg/L	0.01265	32.98	32	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:53:00 AM	1	1	NPOC	0.8709	0.9284	0.2584	0.2695	NPOC:0.2695mg/L TN:0.02587mg/L	0.03128	11.61	33	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:56:01 AM	1	2	NPOC	1.112	0.9284	0.3048	0.2695	NPOC:0.2695mg/L TN:0.02587mg/L	0.03128	11.61	33	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 12:59:00 AM	1	3	NPOC	0.8024	0.9284	0.2452	0.2695	NPOC:0.2695mg/L TN:0.02587mg/L	0.03128	11.61	33	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:01:48 AM	1	4	NPOC	1.354	0.9284	0.3513	0.2695	NPOC:0.2695mg/L TN:0.02587mg/L	0.03128	11.61	33	1	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:53:00 AM	1	1	TN	0.3277	0.3283	0.02580	0.02587	NPOC:0.2695mg/L TN:0.02587mg/L	0.01055	40.78	33	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:56:01 AM	1	2	TN	0.4094	0.3283	0.03646	0.02587	NPOC:0.2695mg/L TN:0.02587mg/L	0.01055	40.78	33	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 12:59:00 AM	1	3	TN	0.1036	0.3283	-0.00345	0.02587	NPOC:0.2695mg/L TN:0.02587mg/L	0.01055	40.78	33	1	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:01:48 AM	1	4	TN	0.2477	0.3283	0.01536	0.02587	NPOC:0.2695mg/L TN:0.02587mg/L	0.01055	40.78	33	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:12:44 AM	1	1	NPOC	5.052	5.284	1.063	1.107	NPOC:1.107mg/L TN:1.031mg/L	0.05494	4.96	34	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:16:13 AM	1	2	NPOC	5.793	5.284	1.205	1.107	NPOC:1.107mg/L TN:1.031mg/L	0.05494	4.96	34	1	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:19:42 AM	1	3	NPOC	5.197	5.284	1.091	1.107	NPOC:1.107mg/L TN:1.031mg/L	0.05494	4.96	34	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:23:28 AM	1	4	NPOC	5.603	5.284	1.169	1.107	NPOC:1.107mg/L TN:1.031mg/L	0.05494	4.96	34	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:12:44 AM	1	1	TN	8.183	8.031	1.051	1.031	NPOC:1.107mg/L TN:1.031mg/L	0.01939	1.88	34	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:16:13 AM	1	2	TN	7.886	8.031	1.012	1.031	NPOC:1.107mg/L TN:1.031mg/L	0.01939	1.88	34	0	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:19:42 AM	1	3	TN	7.663	8.031	0.9830	1.031	NPOC:1.107mg/L TN:1.031mg/L	0.01939	1.88	34	1	50	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:23:28 AM	1	4	TN	8.024	8.031	1.030	1.031	NPOC:1.107mg/L TN:1.031mg/L	0.01939	1.88	34	0	50	
Unknown	NPOC/TN	COLLOID_3659_43_D20+SS	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:35:29 AM	1	1	NPOC	117.5	116.6	22.69	22.52	NPOC:22.52mg/L TN:0.03283mg/L	0.1574	0.70	35	0	50	
Unknown	NPOC/TN	COLLOID_3659_43_D20+SS	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:40:17 AM	1	2	NPOC	116.4	116.6	22.48	22.52	NPOC:22.52mg/L TN:0.03283mg/L	0.1574	0.70	35	0	50	
Unknown	NPOC/TN	COLLOID_3659_43_D20+SS	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:44:43 AM	1	3	NPOC	115.9	116.6	22.38	22.52	NPOC:22.52mg/L TN:0.03283mg/L	0.1574	0.70	35	0	50	
Unknown	NPOC/TN	COLLOID_3659_43_D20+SS	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:35:29 AM	1	1	TN	0.3573	0.3816	0.02966	0.03283	NPOC:22.52mg/L TN:0.03283mg/L	0.00641	19.51	35	0	50	
Unknown	NPOC/TN	COLLOID_3659_43_D20+SS	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:40:17 AM	1	2	TN	0.3494	0.3816	0.02863	0.03283	NPOC:22.52mg/L TN:0.03283mg/L	0.00641	19.51	35	0	50	
Unknown	NPOC/TN	COLLOID_3659_43_D20+SS	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:44:43 AM	1	3	TN	0.4381	0.3816	0.04020	0.03283	NPOC:22.52mg/L TN:0.03283mg/L	0.00641	19.51	35	0	50	
Unknown	NPOC/TN	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:54:26 AM	1	1	NPOC	0.8705	1.229	0.2583	0.3273	NPOC:0.3273mg/L TN:-0.00414mg/L	0.03117	9.52	36	1	50	
Unknown	NPOC/TN	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:57:13 AM	1	2	NPOC	1.233	1.229	0.3281	0.3273	NPOC:0.3273mg/L TN:-0.00414mg/L	0.03117	9.52	36	0	50	
Unknown	NPOC/TN	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 1:59:57 AM	1	3	NPOC	1.065	1.229	0.2958	0.3273	NPOC:0.3273mg/L TN:-0.00414mg/L	0.03117	9.52	36	0	50	
Unknown	NPOC/TN	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 2:02:47 AM	1	4	NPOC	1.389	1.229	0.3581	0.3273	NPOC:0.3273mg/L TN:-0.00414mg/L	0.03117	9.52	36	0	50	
Unknown	NPOC/TN	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:54:26 AM	1	1	TN	0.1998	0.09827	0.00911	-0.00414	NPOC:0.3273mg/L TN:-0.00414mg/L	0.01304	-314.79	36	0	50	
Unknown	NPOC/TN	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:57:13 AM	1	2	TN	0.3192	0.09827	0.02469	-0.00414	NPOC:0.3273mg/L TN:-0.00414mg/L	0.01304	-314.79	36	1	50	
Unknown	NPOC/TN	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 1:59:57 AM	1	3	TN	0.000	0.09827	-0.01697	-0.00414	NPOC:0.3273mg/L TN:-0.00414mg/L	0.01304	-314.79	36	0	50	
Unknown	NPOC/TN	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 2:02:47 AM	1	4	TN	0.09500	0.09827	-0.00457	-0.00414	NPOC:0.3273mg/L TN:-0.00414mg/L	0.01304	-314.79	36	0	50	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 2:13:04 AM	1	1	NPOC	0.8453	0.9295	0.2535	0.2697	NPOC:0.2697mg/L TN:-0.01258mg/L	0.01923	7.13	37	0	50	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 2:15:50 AM	1	2	NPOC	1.040	0.9295	0.2909	0.2697	NPOC:0.2697mg/L TN:-0.01258mg/L	0.01923	7.13	37	0	50	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 2:18:33 AM	1	3	NPOC	0.9032	0.9295	0.2646	0.2697	NPOC:0.2697mg/L TN:-0.01258mg/L	0.01923	7.13	37	0	50	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 2:13:04 AM	1	1	TN	0.5343	0.03363	0.05275	-0.01258	NPOC:0.2697mg/L TN:-0.01258mg/L	0.00403	-32.04	37	1	50	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 2:15:50 AM	1	2	TN	0.04020	0.03363	-0.01172	-0.01258	NPOC:0.2697mg/L TN:-0.01258mg/L	0.00403	-32.04	37	0	50	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 2:18:33 AM	1	3	TN	0.000	0.03363	-0.01697	-0.01258	NPOC:0.2697mg/L TN:-0.01258mg/L	0.00403	-32.04	37	0	50	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 2:24:18 AM	1	4	TN	0.06070	0.03363	-0.00904	-0.01258	NPOC:0.2697mg/L TN:-0.01258mg/L	0.00403	-32.04	37	0	50	
Unknown	NPOC/TN	TEAMER_PL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 2:35:01 AM	1	1	NPOC	17.95	17.98	3.544	3.549	NPOC:3.549mg/L TN:0.7582mg/L	0.01237	0.35	38	0	50	
Unknown	NPOC/TN	TEAMER_PL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 2:38:49 AM	1	2	NPOC	17.93	17.98	3.540	3.549	NPOC:3.549mg/L TN:0.7582mg/L	0.01237	0.35	38	0	50	
Unknown	NPOC/TN	TEAMER_PL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 2:42:32 AM	1	3	NPOC	18.05	17.98	3.563	3.549	NPOC:3.549mg/L TN:0.7582mg/L	0.01237	0.35	38	0	50	
Unknown	NPOC/TN	TEAMER_PL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 2:35:01 AM	1	1	TN	5.822	5.940	0.7427	0.7582	NPOC:3.549mg/L TN:0.7582mg/L	0.02652	3.50	38	0	50	
Unknown	NPOC/TN	TEAMER_PL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 2:38:49 AM	1	2	TN	5.824	5.940	0.7430	0.7582	NPOC:3.549mg/L TN:0.7582mg/L	0.02652	3.50	38	0	50	
Unknown	NPOC/TN	TEAMER_PL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 2:42:32 AM	1	3	TN	6.175	5.940	0.7888	0.7582	NPOC:3.549mg/L TN:0.7582mg/L	0.02652	3.50	38	0	50	
Unknown	NPOC/TN	TEAMER_PL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 2:48:18 AM	1	4	TN	0.000	5.940	-0.01697	0.7582	NPOC:3.549mg/L TN:0.7582mg/L	0.02652	3.50	38	1	50	
Unknown	NPOC/TN	TEAMER_PL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 2:59:02 AM	1	1	NPOC	17.98	18.18	3.549	3.588	NPOC:3.588mg/L TN:0.7378mg/L	0.03389	0.94	39	0	50	
Unknown	NPOC/TN	TEAMER_PL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 3:02:44 AM	1	2	NPOC	18.29	18.18	3.609	3.588	NPOC:3.588mg/L TN:0.7378mg/L	0.03389	0.94	39	0	50	
Unknown	NPOC/TN	TEAMER_PL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 3:06:23 AM	1	3	NPOC	18.28	18.18	3.607	3.588	NPOC:3.588mg/L TN:0.7378mg/L	0.03389	0.94	39	0	50	
Unknown	NPOC/TN	TEAMER_PL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 2:59:02 AM	1	1	TN	6.587	5.784	0.8426	0.7378	NPOC:3.588mg/L TN:0.7378mg/L	0.09188	12.45	39	0	50	
